Stacja;Data;Godzina;zjawisko;Zachmurzenia;Cisnienie
12115;12.06.2020;16:00:00;Mgˆa;8;1013.6
12100;12.06.2020;17:00:00;Mgˆa;8;1013.2
12115;12.06.2020;17:00:00;Mgˆa;8;1013.6
12142;12.06.2020;09:00:00;Mgˆa;5;1013.3
12142;12.06.2020;10:00:00;Mgˆa;0;1013.6
12142;12.06.2020;11:00:00;Mgˆa;0;1013.7
12142;12.06.2020;12:00:00;Mgˆa;8;1013.9
12212;12.06.2020;09:00:00;Mgˆa;8;1013.1
12100;12.06.2020;18:00:00;Mgˆa;8;1013.3
12115;12.06.2020;18:00:00;Mgˆa;8;1013.4
12100;12.06.2020;19:00:00;Mgˆa;8;1013.1
12115;12.06.2020;19:00:00;Mgˆa;8;1013.6
12200;12.06.2020;19:00:00;Mgˆa;8;1013.4
12100;12.06.2020;20:00:00;Mgˆa;8;1013.6
12115;12.06.2020;20:00:00;Mgˆa;8;1014.1
12200;12.06.2020;20:00:00;Mgˆa;8;1013.7
12500;12.06.2020;20:00:00;Mgˆa;2;1010.6
12500;12.06.2020;21:00:00;Mgˆa;2;1011.0
12100;12.06.2020;22:00:00;Mgˆa;8;1013.8
12105;12.06.2020;22:00:00;Mgˆa;8;1013.7
12200;12.06.2020;22:00:00;Mgˆa;8;1013.9
12500;12.06.2020;22:00:00;Mgˆa;2;1011.5
12100;12.06.2020;23:00:00;Mgˆa;8;1013.9
12105;12.06.2020;23:00:00;Mgˆa;8;1013.9
12200;12.06.2020;23:00:00;Mgˆa;8;1013.8
12500;12.06.2020;23:00:00;Mgˆa;1;1011.3
12560;12.06.2020;23:00:00;Mgˆa;0;1009.7
12100;13.06.2020;00:00:00;Mgˆa;8;1013.7
12105;13.06.2020;00:00:00;Mgˆa;8;1013.8
12200;13.06.2020;00:00:00;Mgˆa;8;1013.8
12205;13.06.2020;00:00:00;Mgˆa;0;1012.5
12212;12.06.2020;20:00:00;Mgˆa;8;1012.8
12500;13.06.2020;00:00:00;Mgˆa;0;1011.2
12520;13.06.2020;00:00:00;Mgˆa;1;1010.7
12560;13.06.2020;00:00:00;Mgˆa;0;1010.1
12690;13.06.2020;00:00:00;Mgˆa;6;1009.3
12100;13.06.2020;01:00:00;Mgˆa;8;1013.5
12105;13.06.2020;01:00:00;Mgˆa;8;1013.8
12200;13.06.2020;01:00:00;Mgˆa;8;1013.4
12205;13.06.2020;01:00:00;Mgˆa;0;1012.5
12500;13.06.2020;01:00:00;Mgˆa;0;1011.1
12520;13.06.2020;01:00:00;Mgˆa;1;1011.0
12690;13.06.2020;01:00:00;Mgˆa;0;1009.0
12100;13.06.2020;02:00:00;Mgˆa;8;1013.3
12105;13.06.2020;02:00:00;Mgˆa;0;1013.6
12200;13.06.2020;02:00:00;Mgˆa;8;1013.3
12205;13.06.2020;02:00:00;Mgˆa;0;1012.3
12424;13.06.2020;02:00:00;Mgˆa;3;1010.0
12500;13.06.2020;02:00:00;Mgˆa;0;1011.3
12520;13.06.2020;02:00:00;Mgˆa;1;1011.3
12560;13.06.2020;02:00:00;Mgˆa;5;1010.5
12600;13.06.2020;02:00:00;Burza;7;1010.5
12690;13.06.2020;02:00:00;Mgˆa;6;1008.8
12105;13.06.2020;03:00:00;Mgˆa;0;1013.7
12205;13.06.2020;03:00:00;Mgˆa;8;1012.5
12424;13.06.2020;03:00:00;Mgˆa;5;1010.3
12200;13.06.2020;03:00:00;Mgˆa;8;1013.3
12500;13.06.2020;03:00:00;Mgˆa;0;1011.6
12520;13.06.2020;03:00:00;Mgˆa;1;1011.9
12690;13.06.2020;03:00:00;Mgˆa;6;1009.1
12100;13.06.2020;04:00:00;Mgˆa;6;1013.7
12105;13.06.2020;04:00:00;Mgˆa;5;1014.0
12435;13.06.2020;04:00:00;Burza;4;1011.0
12500;13.06.2020;04:00:00;Mgˆa;0;1012.0
12520;13.06.2020;04:00:00;Mgˆa;1;1012.1
12690;13.06.2020;04:00:00;Mgˆa;7;1009.6
12105;13.06.2020;05:00:00;Mgˆa;2;1014.1
12500;13.06.2020;05:00:00;Mgˆa;2;1011.7
12520;13.06.2020;05:00:00;Mgˆa;1;1012.2
12690;13.06.2020;05:00:00;Mgˆa;7;1009.6
12124;12.06.2020;21:00:00;Mgˆa;8;1013.6
12124;12.06.2020;22:00:00;Mgˆa;8;1013.9
12124;12.06.2020;23:00:00;Mgˆa;0;1014.1
12124;13.06.2020;00:00:00;Mgˆa;0;1014.1
12124;13.06.2020;01:00:00;Mgˆa;8;1013.9
12124;13.06.2020;02:00:00;Mgˆa;5;1013.9
12142;13.06.2020;02:00:00;Mgˆa;0;1014.9
12212;12.06.2020;21:00:00;Mgˆa;8;1012.9
12212;12.06.2020;22:00:00;Mgˆa;8;1013.1
12212;12.06.2020;23:00:00;Mgˆa;8;1013.3
12212;13.06.2020;00:00:00;Mgˆa;8;1013.3
12212;13.06.2020;01:00:00;Mgˆa;7;1013.1
12520;13.06.2020;06:00:00;Mgˆa;1;1011.6
12690;13.06.2020;06:00:00;Mgˆa;8;1009.5
12300;13.06.2020;11:00:00;Burza;5;1010.9
12520;13.06.2020;11:00:00;Deszcz;2;1009.4
12124;13.06.2020;03:00:00;Mgˆa;2;1014.1
12300;13.06.2020;12:00:00;Burza;8;1011.6
12400;13.06.2020;12:00:00;Burza;7;1009.6
12424;13.06.2020;12:00:00;Burza;5;1009.3
12670;13.06.2020;12:00:00;Burza;5;1008.1
12300;13.06.2020;13:00:00;Burza;7;1010.4
12400;13.06.2020;13:00:00;Burza;7;1009.1
12415;13.06.2020;13:00:00;Burza;6;1009.1
12418;13.06.2020;13:00:00;Burza;7;1009.8
12424;13.06.2020;13:00:00;Burza;7;1009.6
12500;13.06.2020;13:00:00;Burza;6;1009.2
12520;13.06.2020;13:00:00;Burza;4;1008.9
12540;13.06.2020;13:00:00;Burza;6;1008.2
12595;13.06.2020;13:00:00;Burza;6;1008.9
12300;13.06.2020;14:00:00;Burza;7;1010.6
12310;13.06.2020;14:00:00;Burza;7;1008.7
12400;13.06.2020;14:00:00;Burza;7;1008.6
12415;13.06.2020;14:00:00;Burza;7;1009.3
12455;13.06.2020;14:00:00;Burza;3;1008.5
12497;13.06.2020;14:00:00;Burza;5;1009.6
12500;13.06.2020;14:00:00;Burza;7;1009.0
12520;13.06.2020;14:00:00;Burza;7;1008.6
12595;13.06.2020;14:00:00;Burza;5;1008.5
12400;13.06.2020;15:00:00;Burza;8;1009.2
12310;13.06.2020;15:00:00;Burza;7;1009.2
12415;13.06.2020;15:00:00;Burza;7;1010.0
12500;13.06.2020;15:00:00;Burza;7;1011.6
12520;13.06.2020;15:00:00;Burza;6;1008.9
12670;13.06.2020;15:00:00;Burza;6;1007.6
12300;13.06.2020;16:00:00;Burza;7;1010.2
12310;13.06.2020;16:00:00;Burza;7;1012.4
12560;13.06.2020;16:00:00;Burza;5;1007.7
12690;13.06.2020;16:00:00;Burza;5;1006.9
12310;13.06.2020;17:00:00;Burza;8;1011.7
12400;13.06.2020;17:00:00;Burza;8;1010.2
12530;13.06.2020;17:00:00;Burza;6;1008.3
12580;13.06.2020;17:00:00;Burza;3;1007.5
12310;13.06.2020;18:00:00;Burza;7;1011.5
12530;13.06.2020;18:00:00;Burza;8;1009.6
12540;13.06.2020;18:00:00;Burza;7;1007.6
12310;13.06.2020;19:00:00;Burza;8;1012.3
12310;13.06.2020;20:00:00;Burza;8;1012.1
12690;13.06.2020;20:00:00;Burza;6;1008.3
12500;13.06.2020;21:00:00;Burza;7;1011.3
12690;13.06.2020;21:00:00;Burza;7;1007.8
12500;13.06.2020;22:00:00;Burza;8;1011.1
12540;13.06.2020;22:00:00;Burza;8;1008.5
12600;13.06.2020;22:00:00;Burza;7;1009.3
12690;13.06.2020;22:00:00;Burza;7;1008.2
12488;14.06.2020;05:00:00;Deszcz;8;1011.4
12566;14.06.2020;06:00:00;Deszcz;8;1010.4
12600;14.06.2020;16:00:00;Deszcz;8;1011.1
12695;14.06.2020;17:00:00;Deszcz;0;1010.8
12385;14.06.2020;20:00:00;Mgˆa;4;1013.4
12385;14.06.2020;21:00:00;Mgˆa;7;1013.4
12660;14.06.2020;21:00:00;Deszcz;0;1012.2
12670;14.06.2020;22:00:00;Deszcz;8;1011.6
12495;15.06.2020;00:00:00;Mgˆa;0;1012.8
12560;15.06.2020;00:00:00;Mgˆa;6;1012.3
12385;15.06.2020;01:00:00;Mgˆa;5;1013.2
12495;15.06.2020;01:00:00;Mgˆa;0;1012.7
12560;15.06.2020;01:00:00;Mgˆa;3;1012.4
12100;15.06.2020;02:00:00;Mgˆa;7;1015.4
12488;15.06.2020;02:00:00;Mgˆa;2;1012.9
12495;15.06.2020;02:00:00;Mgˆa;0;1012.6
12500;15.06.2020;02:00:00;Mgˆa;0;1013.6
12560;15.06.2020;02:00:00;Mgˆa;2;1012.6
12495;15.06.2020;03:00:00;Mgˆa;0;1013.0
12570;15.06.2020;03:00:00;Mgˆa;2;1013.3
12385;15.06.2020;03:00:00;Mgˆa;7;1013.4
12500;15.06.2020;03:00:00;Mgˆa;0;1014.1
12520;15.06.2020;03:00:00;Mgˆa;3;1013.5
12560;15.06.2020;03:00:00;Mgˆa;3;1012.9
12600;15.06.2020;03:00:00;Mgˆa;5;1013.0
12280;15.06.2020;04:00:00;Mgˆa;6;1014.0
12488;15.06.2020;04:00:00;Mgˆa;2;1013.6
12495;15.06.2020;04:00:00;Mgˆa;0;1013.3
12500;15.06.2020;04:00:00;Mgˆa;0;1014.5
12560;15.06.2020;04:00:00;Mgˆa;3;1013.5
12280;15.06.2020;05:00:00;Mgˆa;7;1014.2
12385;15.06.2020;05:00:00;Mgˆa;8;1013.9
12495;15.06.2020;05:00:00;Mgˆa;0;1013.5
12500;15.06.2020;05:00:00;Mgˆa;1;1014.4
12520;15.06.2020;05:00:00;Mgˆa;5;1013.9
12280;15.06.2020;06:00:00;Mgˆa;5;1014.4
12376;15.06.2020;02:00:00;Mgˆa;2;1012.8
12490;15.06.2020;00:00:00;Mgˆa;3;1012.8
12490;15.06.2020;01:00:00;Mgˆa;5;1012.8
12495;15.06.2020;06:00:00;Mgˆa;7;1013.5
12500;15.06.2020;06:00:00;Mgˆa;4;1014.1
12520;15.06.2020;06:00:00;Mgˆa;5;1013.8
12690;15.06.2020;08:00:00;Deszcz;8;1012.4
12695;15.06.2020;08:00:00;Deszcz;0;1013.1
12690;15.06.2020;09:00:00;Deszcz;8;1012.6
12695;15.06.2020;09:00:00;Deszcz;0;1013.3
12580;15.06.2020;10:00:00;Deszcz;8;1013.6
12690;15.06.2020;10:00:00;Deszcz;8;1012.6
12595;15.06.2020;11:00:00;Deszcz;8;1013.9
12690;15.06.2020;11:00:00;Deszcz;8;1012.4
12376;15.06.2020;03:00:00;Mgˆa;1;1013.3
12452;15.06.2020;03:00:00;Mgˆa;2;1013.0
12490;15.06.2020;03:00:00;Mgˆa;2;1013.2
12690;15.06.2020;12:00:00;Deszcz;8;1012.3
12695;15.06.2020;14:00:00;Deszcz;0;1012.9
12670;15.06.2020;15:00:00;Deszcz;8;1013.4
12690;15.06.2020;16:00:00;Deszcz;8;1012.6
12580;15.06.2020;17:00:00;Deszcz;8;1013.5
12125;15.06.2020;18:00:00;Deszcz;0;1014.8
12272;15.06.2020;20:00:00;Mgˆa;3;1014.7
12295;15.06.2020;22:00:00;Mgˆa;0;1015.1
12495;15.06.2020;22:00:00;Deszcz;8;1014.7
12660;15.06.2020;22:00:00;Deszcz;0;1014.6
12690;15.06.2020;22:00:00;Mgˆa;8;1013.1
12272;15.06.2020;23:00:00;Mgˆa;2;1015.0
12295;15.06.2020;23:00:00;Mgˆa;0;1015.1
12495;15.06.2020;23:00:00;Deszcz;8;1014.8
12500;15.06.2020;23:00:00;Mgˆa;3;1016.2
12690;15.06.2020;23:00:00;Deszcz;8;1012.8
12695;15.06.2020;23:00:00;Deszcz;0;1013.0
12136;15.06.2020;18:00:00;Deszcz;8;1014.9
12142;15.06.2020;19:00:00;Deszcz;7;1014.2
12272;16.06.2020;00:00:00;Mgˆa;3;1014.8
12295;16.06.2020;00:00:00;Mgˆa;4;1014.7
12500;16.06.2020;00:00:00;Mgˆa;2;1016.4
12690;16.06.2020;00:00:00;Deszcz;8;1012.5
12500;16.06.2020;01:00:00;Mgˆa;2;1016.4
12670;16.06.2020;01:00:00;Deszcz;8;1013.0
12690;16.06.2020;01:00:00;Deszcz;8;1012.4
12695;16.06.2020;01:00:00;Deszcz;0;1012.7
12250;16.06.2020;02:00:00;Mgˆa;1;1015.2
12272;16.06.2020;02:00:00;Mgˆa;2;1014.7
12500;16.06.2020;02:00:00;Mgˆa;3;1016.5
12520;16.06.2020;02:00:00;Mgˆa;3;1015.8
12670;16.06.2020;02:00:00;Deszcz;8;1012.7
12690;16.06.2020;02:00:00;Deszcz;8;1012.1
12295;16.06.2020;03:00:00;Mgˆa;6;1014.5
12424;16.06.2020;03:00:00;Mgˆa;6;1015.0
12500;16.06.2020;03:00:00;Mgˆa;3;1016.6
12520;16.06.2020;03:00:00;Mgˆa;6;1015.9
12660;16.06.2020;03:00:00;Deszcz;0;1013.8
12670;16.06.2020;03:00:00;Deszcz;8;1012.6
12690;16.06.2020;03:00:00;Deszcz;8;1012.0
12500;16.06.2020;04:00:00;Mgˆa;2;1016.6
12670;16.06.2020;04:00:00;Deszcz;8;1012.8
12690;16.06.2020;04:00:00;Mgˆa;8;1012.2
12500;16.06.2020;05:00:00;Mgˆa;4;1016.1
12690;16.06.2020;05:00:00;Mgˆa;8;1012.3
12142;15.06.2020;23:00:00;Deszcz;8;1014.7
12336;16.06.2020;02:00:00;Mgˆa;1;1015.1
12690;16.06.2020;06:00:00;Mgˆa;8;1012.5
12385;16.06.2020;07:00:00;Deszcz;7;1014.9
12566;16.06.2020;07:00:00;Deszcz;8;1015.0
12660;16.06.2020;07:00:00;Deszcz;0;1014.3
12690;16.06.2020;07:00:00;Mgˆa;8;1012.5
12566;16.06.2020;08:00:00;Deszcz;8;1015.0
12690;16.06.2020;08:00:00;Mgˆa;8;1012.6
12690;16.06.2020;09:00:00;Mgˆa;8;1012.4
12600;16.06.2020;10:00:00;Deszcz;8;1015.4
12660;16.06.2020;10:00:00;Deszcz;0;1014.7
12600;16.06.2020;11:00:00;Deszcz;8;1015.0
12326;16.06.2020;03:00:00;Mgˆa;0;1016.0
12336;16.06.2020;03:00:00;Mgˆa;2;1015.6
12580;16.06.2020;14:00:00;Burza;7;1011.1
12580;16.06.2020;15:00:00;Burza;7;1011.4
12595;16.06.2020;16:00:00;Burza;7;1011.2
12695;16.06.2020;17:00:00;Deszcz;0;1011.4
12690;16.06.2020;18:00:00;Burza;8;1010.8
12690;16.06.2020;19:00:00;Burza;7;1011.1
12690;16.06.2020;20:00:00;Mgˆa;6;1011.4
12690;16.06.2020;21:00:00;Mgˆa;0;1011.0
12690;16.06.2020;22:00:00;Mgˆa;0;1011.0
12690;16.06.2020;23:00:00;Burza;8;1010.6
12695;16.06.2020;23:00:00;Deszcz;0;1010.6
12690;17.06.2020;00:00:00;Burza;8;1010.1
12272;17.06.2020;01:00:00;Mgˆa;1;1013.9
12424;17.06.2020;01:00:00;Mgˆa;6;1012.8
12120;17.06.2020;02:00:00;Mgˆa;5;1012.9
12272;17.06.2020;02:00:00;Mgˆa;2;1013.8
12690;17.06.2020;02:00:00;Mgˆa;0;1009.2
12560;17.06.2020;03:00:00;Deszcz;8;1011.5
12690;17.06.2020;03:00:00;Mgˆa;0;1009.1
12530;17.06.2020;04:00:00;Mgˆa;7;1011.7
12690;17.06.2020;04:00:00;Mgˆa;0;1009.1
12690;17.06.2020;05:00:00;Mgˆa;0;1009.3
12326;17.06.2020;02:00:00;Mgˆa;0;1013.3
12690;17.06.2020;06:00:00;Mgˆa;7;1008.6
12495;17.06.2020;07:00:00;Burza;7;1009.6
12540;17.06.2020;08:00:00;Deszcz;8;1011.6
12560;17.06.2020;09:00:00;Burza;8;1011.1
12375;17.06.2020;10:00:00;Burza;5;1010.0
12560;17.06.2020;10:00:00;Burza;8;1011.1
12585;17.06.2020;10:00:00;Deszcz;0;1008.9
12495;17.06.2020;11:00:00;Burza;7;1007.6
12695;17.06.2020;11:00:00;Deszcz;0;1007.0
12295;17.06.2020;12:00:00;Burza;6;1009.4
12326;17.06.2020;03:00:00;Mgˆa;0;1013.3
12375;17.06.2020;12:00:00;Burza;6;1008.7
12495;17.06.2020;12:00:00;Burza;7;1008.0
12385;17.06.2020;12:00:00;Burza;6;1008.4
12488;17.06.2020;12:00:00;Burza;7;1007.4
12115;17.06.2020;13:00:00;Mgˆa;0;1013.4
12195;17.06.2020;13:00:00;Burza;7;1011.1
12295;17.06.2020;13:00:00;Burza;6;1009.1
12488;17.06.2020;13:00:00;Burza;7;1007.9
12566;17.06.2020;13:00:00;Burza;7;1008.2
12670;17.06.2020;13:00:00;Burza;7;1006.3
12115;17.06.2020;14:00:00;Mgˆa;0;1013.3
12195;17.06.2020;14:00:00;Burza;7;1010.7
12285;17.06.2020;14:00:00;Deszcz;0;1010.8
12375;17.06.2020;14:00:00;Burza;7;1009.4
12469;17.06.2020;14:00:00;Burza;7;1007.8
12497;17.06.2020;14:00:00;Burza;6;1007.7
12566;17.06.2020;14:00:00;Burza;8;1008.8
12580;17.06.2020;14:00:00;Burza;7;1006.8
12280;17.06.2020;15:00:00;Burza;7;1010.2
12465;17.06.2020;15:00:00;Burza;8;1009.1
12115;17.06.2020;15:00:00;Mgˆa;0;1013.1
12185;17.06.2020;15:00:00;Burza;6;1010.4
12469;17.06.2020;15:00:00;Burza;8;1008.6
12488;17.06.2020;15:00:00;Burza;6;1006.9
12670;17.06.2020;15:00:00;Burza;6;1006.4
12115;17.06.2020;16:00:00;Mgˆa;0;1013.1
12185;17.06.2020;16:00:00;Burza;7;1010.3
12270;17.06.2020;16:00:00;Burza;7;1011.5
12272;17.06.2020;16:00:00;Burza;6;1010.9
12295;17.06.2020;16:00:00;Burza;7;1009.5
12465;17.06.2020;16:00:00;Burza;7;1008.8
12540;17.06.2020;16:00:00;Burza;7;1007.3
12560;17.06.2020;16:00:00;Burza;7;1007.8
12600;17.06.2020;16:00:00;Burza;8;1007.8
12690;17.06.2020;16:00:00;Burza;5;1006.2
12115;17.06.2020;17:00:00;Mgˆa;0;1013.2
12270;17.06.2020;17:00:00;Burza;7;1010.3
12272;17.06.2020;17:00:00;Burza;7;1011.3
12285;17.06.2020;17:00:00;Deszcz;0;1010.8
12295;17.06.2020;17:00:00;Burza;7;1009.4
12385;17.06.2020;17:00:00;Burza;8;1009.5
12488;17.06.2020;17:00:00;Burza;7;1007.4
12540;17.06.2020;17:00:00;Burza;8;1007.5
12560;17.06.2020;17:00:00;Burza;7;1008.0
12600;17.06.2020;17:00:00;Burza;7;1007.7
12142;17.06.2020;13:00:00;Mgˆa;7;1013.6
12142;17.06.2020;14:00:00;Mgˆa;7;1013.4
12270;17.06.2020;18:00:00;Burza;7;1009.6
12280;17.06.2020;18:00:00;Burza;8;1009.6
12376;17.06.2020;13:00:00;Burza;7;1008.6
12466;17.06.2020;14:00:00;Burza;8;1008.8
12530;17.06.2020;18:00:00;Burza;7;1008.2
12285;17.06.2020;18:00:00;Deszcz;0;1009.9
12385;17.06.2020;18:00:00;Burza;7;1008.5
12488;17.06.2020;18:00:00;Burza;6;1007.6
12540;17.06.2020;18:00:00;Burza;8;1008.6
12690;17.06.2020;18:00:00;Burza;7;1007.4
12100;17.06.2020;19:00:00;Mgˆa;7;1011.9
12270;17.06.2020;19:00:00;Burza;8;1009.6
12280;17.06.2020;19:00:00;Burza;8;1010.7
12295;17.06.2020;19:00:00;Mgˆa;7;1009.2
12530;17.06.2020;19:00:00;Burza;7;1008.0
12540;17.06.2020;19:00:00;Burza;8;1008.1
12670;17.06.2020;19:00:00;Burza;6;1007.0
12690;17.06.2020;19:00:00;Burza;5;1007.5
12100;17.06.2020;20:00:00;Mgˆa;2;1011.9
12270;17.06.2020;20:00:00;Burza;7;1010.0
12272;17.06.2020;20:00:00;Burza;8;1012.1
12280;17.06.2020;20:00:00;Burza;8;1010.7
12295;17.06.2020;20:00:00;Mgˆa;5;1009.3
12488;17.06.2020;20:00:00;Mgˆa;2;1007.6
12272;17.06.2020;21:00:00;Burza;8;1011.2
12280;17.06.2020;21:00:00;Burza;8;1010.0
12295;17.06.2020;21:00:00;Mgˆa;3;1009.2
12360;17.06.2020;21:00:00;Deszcz;0;1009.3
12488;17.06.2020;21:00:00;Mgˆa;1;1007.6
12690;17.06.2020;21:00:00;Mgˆa;4;1007.8
12160;17.06.2020;22:00:00;Burza;7;1011.7
12272;17.06.2020;22:00:00;Burza;8;1010.0
12280;17.06.2020;22:00:00;Burza;7;1010.1
12295;17.06.2020;22:00:00;Mgˆa;3;1009.3
12488;17.06.2020;22:00:00;Mgˆa;0;1007.9
12690;17.06.2020;22:00:00;Mgˆa;3;1007.5
12280;17.06.2020;23:00:00;Burza;7;1010.1
12295;17.06.2020;23:00:00;Mgˆa;3;1009.0
12385;17.06.2020;23:00:00;Mgˆa;0;1008.7
12488;17.06.2020;23:00:00;Mgˆa;0;1007.8
12570;17.06.2020;23:00:00;Mgˆa;3;1007.7
12690;17.06.2020;23:00:00;Mgˆa;0;1007.7
12142;17.06.2020;15:00:00;Mgˆa;5;1013.5
12295;18.06.2020;00:00:00;Mgˆa;0;1008.8
12454;17.06.2020;15:00:00;Burza;7;1008.2
12454;17.06.2020;16:00:00;Burza;7;1008.6
12454;17.06.2020;17:00:00;Burza;7;1008.2
12466;17.06.2020;19:00:00;Deszcz;7;1008.3
12485;17.06.2020;16:00:00;Burza;7;1006.9
12485;17.06.2020;17:00:00;Burza;7;1007.4
12570;18.06.2020;00:00:00;Mgˆa;6;1007.7
12385;18.06.2020;00:00:00;Mgˆa;0;1008.3
12488;18.06.2020;00:00:00;Mgˆa;0;1007.7
12690;18.06.2020;00:00:00;Mgˆa;0;1008.1
12295;18.06.2020;01:00:00;Mgˆa;3;1008.4
12385;18.06.2020;01:00:00;Mgˆa;4;1008.4
12488;18.06.2020;01:00:00;Mgˆa;0;1007.6
12570;18.06.2020;01:00:00;Mgˆa;0;1007.7
12690;18.06.2020;01:00:00;Mgˆa;0;1008.0
12295;18.06.2020;02:00:00;Mgˆa;2;1008.5
12385;18.06.2020;02:00:00;Mgˆa;7;1008.0
12488;18.06.2020;02:00:00;Mgˆa;3;1007.5
12570;18.06.2020;02:00:00;Mgˆa;0;1007.3
12670;18.06.2020;02:00:00;Mgˆa;8;1007.3
12690;18.06.2020;02:00:00;Mgˆa;0;1007.6
12295;18.06.2020;03:00:00;Mgˆa;0;1008.9
12570;18.06.2020;03:00:00;Mgˆa;0;1007.6
12580;18.06.2020;03:00:00;Deszcz;8;1007.1
12385;18.06.2020;03:00:00;Burza;7;1008.4
12469;18.06.2020;03:00:00;Mgˆa;8;1007.6
12488;18.06.2020;03:00:00;Mgˆa;5;1007.5
12670;18.06.2020;03:00:00;Mgˆa;0;1007.3
12690;18.06.2020;03:00:00;Mgˆa;0;1007.6
12230;18.06.2020;04:00:00;Deszcz;0;1009.7
12330;18.06.2020;04:00:00;Deszcz;7;1008.8
12469;18.06.2020;04:00:00;Mgˆa;8;1007.8
12560;18.06.2020;04:00:00;Mgˆa;8;1007.5
12570;18.06.2020;04:00:00;Mgˆa;3;1007.8
12580;18.06.2020;04:00:00;Mgˆa;8;1007.4
12670;18.06.2020;04:00:00;Mgˆa;0;1007.4
12690;18.06.2020;04:00:00;Mgˆa;0;1007.9
12230;18.06.2020;05:00:00;Deszcz;0;1009.6
12469;18.06.2020;05:00:00;Mgˆa;8;1007.8
12500;18.06.2020;05:00:00;Deszcz;7;1009.1
12570;18.06.2020;05:00:00;Mgˆa;6;1007.6
12580;18.06.2020;05:00:00;Mgˆa;8;1007.7
12690;18.06.2020;05:00:00;Mgˆa;0;1007.8
12105;18.06.2020;06:00:00;Deszcz;8;1011.5
12136;18.06.2020;02:00:00;Deszcz;8;1010.4
12336;17.06.2020;22:00:00;Deszcz;6;1009.4
12336;17.06.2020;23:00:00;Deszcz;7;1009.1
12376;18.06.2020;02:00:00;Mgˆa;3;1007.6
12490;18.06.2020;01:00:00;Mgˆa;2;1007.6
12490;18.06.2020;02:00:00;Mgˆa;3;1007.3
12570;18.06.2020;06:00:00;Mgˆa;6;1007.6
12580;18.06.2020;06:00:00;Mgˆa;8;1007.7
12520;18.06.2020;06:00:00;Mgˆa;8;1008.7
12585;18.06.2020;06:00:00;Deszcz;0;1007.8
12670;18.06.2020;06:00:00;Mgˆa;0;1007.7
12690;18.06.2020;06:00:00;Mgˆa;8;1007.8
12520;18.06.2020;07:00:00;Mgˆa;7;1008.8
12670;18.06.2020;07:00:00;Mgˆa;8;1007.8
12690;18.06.2020;07:00:00;Mgˆa;8;1007.7
12520;18.06.2020;08:00:00;Mgˆa;7;1008.6
12570;18.06.2020;08:00:00;Burza;8;1007.6
12375;18.06.2020;09:00:00;Burza;5;1007.7
12520;18.06.2020;09:00:00;Mgˆa;7;1008.6
12570;18.06.2020;09:00:00;Burza;7;1007.5
12270;18.06.2020;10:00:00;Burza;6;1007.6
12375;18.06.2020;10:00:00;Burza;7;1008.5
12488;18.06.2020;10:00:00;Burza;6;1007.4
12570;18.06.2020;10:00:00;Burza;7;1007.3
12375;18.06.2020;11:00:00;Burza;7;1008.7
12469;18.06.2020;11:00:00;Burza;7;1007.7
12488;18.06.2020;11:00:00;Burza;7;1007.1
12212;18.06.2020;05:00:00;Deszcz;7;1010.8
12226;18.06.2020;05:00:00;Deszcz;7;1010.6
12226;18.06.2020;06:00:00;Deszcz;8;1010.5
12466;18.06.2020;04:00:00;Mgˆa;8;1007.8
12466;18.06.2020;05:00:00;Mgˆa;8;1007.8
12485;18.06.2020;04:00:00;Mgˆa;7;1007.3
12485;18.06.2020;05:00:00;Mgˆa;7;1007.4
12485;18.06.2020;06:00:00;Mgˆa;8;1007.6
12485;18.06.2020;07:00:00;Mgˆa;8;1007.9
12485;18.06.2020;08:00:00;Mgˆa;8;1007.7
12490;18.06.2020;03:00:00;Mgˆa;4;1007.4
12465;18.06.2020;12:00:00;Burza;7;1006.7
12469;18.06.2020;12:00:00;Burza;7;1007.8
12488;18.06.2020;12:00:00;Burza;7;1007.1
12570;18.06.2020;12:00:00;Burza;6;1007.0
12690;18.06.2020;12:00:00;Burza;7;1006.8
12270;18.06.2020;13:00:00;Burza;8;1008.8
12465;18.06.2020;13:00:00;Burza;8;1008.3
12570;18.06.2020;13:00:00;Burza;7;1007.5
12575;18.06.2020;13:00:00;Deszcz;0;1007.3
12600;18.06.2020;13:00:00;Burza;7;1007.2
12670;18.06.2020;13:00:00;Burza;7;1006.2
12690;18.06.2020;13:00:00;Burza;7;1007.6
12160;18.06.2020;14:00:00;Burza;6;1008.1
12250;18.06.2020;14:00:00;Burza;7;1007.3
12270;18.06.2020;14:00:00;Burza;7;1008.5
12272;18.06.2020;14:00:00;Burza;8;1008.4
12280;18.06.2020;14:00:00;Burza;4;1007.8
12360;18.06.2020;14:00:00;Deszcz;0;1008.0
12488;18.06.2020;14:00:00;Burza;6;1007.5
12560;18.06.2020;14:00:00;Burza;7;1006.2
12566;18.06.2020;14:00:00;Burza;6;1006.5
12595;18.06.2020;14:00:00;Burza;5;1007.0
12600;18.06.2020;14:00:00;Burza;8;1007.8
12670;18.06.2020;14:00:00;Burza;7;1007.4
12690;18.06.2020;14:00:00;Burza;7;1007.3
12160;18.06.2020;15:00:00;Burza;7;1008.6
12235;18.06.2020;15:00:00;Burza;6;1007.1
12250;18.06.2020;15:00:00;Burza;7;1007.9
12469;18.06.2020;15:00:00;Burza;7;1007.4
